Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17,signature,group_id
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,"('Pneumonia', frozenset({'phlegm', 'fast_heart_rate', 'rusty_sputum', 'chills', 'fatigue', 'sweating', 'chest_pain', 'high_fever', 'breathlessness', 'cough', 'malaise'}))",27
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
Typhoid fever,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,"('Typhoid fever', frozenset({'chills', 'fatigue', 'headache', 'nausea', 'high_fever', 'belly_pain', 'constipation', 'diarrhoea', 'vomiting', 'abdominal_pain', 'toxic_look_(typhos)'}))",24
